lon,lat,ast_id
-95.0595879882377,29.614407377483985,65
-95.0567713766602,29.612916688890767,65
-95.05905485603583,29.615486592869953,65
-95.0576994573564,29.61545898294496,65
-95.05684479878569,29.61296470941815,65
-95.05575034785353,29.616111300310415,65
-95.05753111538803,29.61548559846026,65
-95.0565954852147,29.612925926017937,65
-95.05568687501062,29.612863462018144,65
-95.05751471594371,29.61608869762469,65
-95.06099134106816,29.61084264373221,66
-95.06096846760819,29.6096565111922,66
-95.06073592348613,29.612842466403276,66
-95.0609071501188,29.61082965654583,66
-95.05760758232788,29.615539160823165,66
-95.0609670762916,29.610616274607544,66
-95.05963787491909,29.612190011058715,66
-95.06085283217149,29.610680508227283,66
-95.05996583911926,29.612174941953736,66
-95.06097058241771,29.610677737491923,66
-95.05968553008049,29.61218762018273,66
-95.05890930683876,29.615455443193024,66
-95.05998631055391,29.61218097924337,66
-95.06132486905732,29.61348185085281,66
-95.05967714013937,29.612178864800054,66
-95.06064435070168,29.612833919436692,66
-95.06028433643267,29.612853503089195,66
-95.060800835088,29.610497579560693,66
-95.06219105232475,29.612592435503185,66
-95.06087700929642,29.610432520960064,66
-95.06072611774849,29.612834117274907,66
-95.05948475255543,29.61244147087908,66
-95.06285001743701,29.611840176707958,66
-95.06082418218459,29.610125972704555,66
-95.0601668803189,29.60929409678184,66
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.0614035130867,29.613484140623672,67
-95.05853293987256,29.615486122373294,68
-95.05224928971924,29.61510180594726,68
-95.05897895866148,29.61545598946436,68
-95.05603374315162,29.612874584663246,68
-95.05965372425362,29.61547742125224,68
-95.05597416478595,29.61288810412264,68
-95.05918839096643,29.61551221375968,68
-95.06081671326227,29.610518502266032,68
-95.05584118780315,29.612878742755942,68
-95.05568277276993,29.616091349081714,68
-95.05902193100324,29.615483547933128,68
-95.05567006405843,29.61319201740866,68
-95.05759121851794,29.615844976098746,68
-95.05978832948298,29.615441102035447,68
-95.05641210490529,29.612937796510643,68
-95.05665401551366,29.61287549434594,68
-95.05665505612674,29.612965739398092,68
-95.06140946438386,29.6135358747998,68
-95.06088731901887,29.61054289068084,68
-95.05814710589775,29.615451321200318,68
-95.0596240108834,29.612179897550647,68
-95.05954840300954,29.61546308587501,68
-95.05543404942824,29.61621231728571,68
-95.05557995872365,29.613001797332714,68
-95.06056100398791,29.607613756790965,68
-95.05299865896713,29.617391499539522,74
-95.05568644585941,29.612982567581064,74
-95.05976949600557,29.615473760448044,74
-95.05960615707183,29.614566634755736,74
-95.05642694739005,29.613002790393672,74
-95.05570353352935,29.61284078301468,74
-95.05684033130419,29.61327049002901,74
-95.0555819013113,29.613255659948017,74
-95.05597886037962,29.616224513302864,74
-95.05755445842632,29.61546438871969,74
-95.05595581883368,29.616115767237627,74
-95.04904497633486,29.613867693745085,74
-95.05196519070826,29.61480140190966,74
-95.05499249194835,29.616356495184323,74
-95.0556098587504,29.61338958785203,74
-95.06016368667667,29.608776126054966,74
-95.05604860058853,29.612999819913345,74
-95.05453445638847,29.61676882239092,74
-95.05948607002976,29.612373884497757,74
-95.05503492592713,29.616092324684313,74
-95.056220244864,29.612897062182693,74
-95.05637072084889,29.61286711782443,74
-95.05948334671405,29.612684861284563,74
-95.05982707697162,29.61221802056572,74
-95.05948462933826,29.614228957422593,74
-95.06015904348277,29.608967764898516,75
-95.05964356888634,29.612193069008086,75
-95.05560732798375,29.612901980049937,75
-95.06017142518444,29.609552443223574,75
-95.05948555829403,29.614106698339572,75
-95.0590046729583,29.61544079269462,75
-95.05641548089727,29.616126343389368,75
-95.05957618229748,29.613215595310255,75
-95.0620153618806,29.60826141891399,75
-95.05552776572127,29.616177959600417,75
-95.05683229261061,29.61610070909607,75
-95.06059375967587,29.61287102137565,75
-95.05949851377324,29.613181800567272,75
-95.05619445489666,29.61621050184975,75
-95.0594873389894,29.612773525453363,75
-95.05624026065989,29.612889799313006,75
-95.05536327904746,29.616117254604845,75
-95.05722856727448,29.616106710157435,75
-95.05948750790608,29.612965208550513,75
-95.05927666526888,29.615498004916176,75
-95.0580545168289,29.61543699245818,75
-95.0603906323461,29.612828215248097,75
-95.05854378550482,29.615476580832087,75
-95.05524204693188,29.616259925596495,75
-95.05757786301012,29.615444877684265,75
-95.0575968899004,29.615924064827343,78
-95.05827523705632,29.615546158112068,78
-95.05680321607782,29.613152476165435,78
-95.05294527042622,29.616111481015032,78
-95.06098679635697,29.609965000304054,78
-95.05963529122396,29.61232152719536,78
-95.05663274918294,29.616095861774514,78
-95.05698813066127,29.61614056796771,78
